user_id,segmento_id,segmento_nombre,tono,canal,horario,estilo_comunicacion,prop_tarjeta_credito_hey,prop_inversion_hey,prop_seguro_vida,prop_seguro_compras,prop_credito_personal,prop_credito_nomina,prop_credito_auto,prop_tarjeta_credito_garantizada,prop_cuenta_negocios,producto_top_1,producto_top_2,producto_top_3,flag_riesgo_churn,flag_uso_atipico,flag_credito_estresado,noise_score_usuario,ingreso_mensual_mxn,score_buro,antiguedad_dias,ocupacion,nivel_educativo,satisfaccion_1_10,dias_desde_ultimo_login,es_hey_pro,nomina_domiciliada,conv_n_total,conv_frustracion,conv_urgencia,intent_credito,intent_inversion
USR-06395,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.1269,0.0,0.0,0.0,0.0297,0.0,0.0,Seguro de Vida,,,0,0,0,0.0,39000,690,810,4,0,10.0,16,True,False,1,0,0,0,0
USR-06396,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.0872,0.0,0.0,0.0,0.0297,0.0,0.0013,,,,0,0,0,0.0,66000,780,1172,1,0,10.0,13,True,False,2,0,0,1,0
USR-06397,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.0,0.3881,0.0,0.0,0.0023,0.0,0.0,Seguro de Compras,,,0,0,0,0.2,27500,797,1604,1,0,7.0,1,True,False,3,0,0,0,0
USR-06398,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.1873,0.0198,0.1104,0.0,0.0002,0.0,0.0,0.0,0.0001,Tarjeta de Crédito Hey,Seguro de Vida,,0,0,0,0.037,30500,685,441,1,2,9.0,12,True,True,9,1,0,5,0
USR-06399,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.21,0.0531,0.0,0.0008,0.0,0.0007,0.0,0.0,Inversión Hey,,,0,0,0,0.0,28000,687,1561,1,1,8.0,14,False,True,2,0,0,0,0
USR-06400,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0,0.7397,0.2145,0.0,0.0,0.0,0.0,0.0,Seguro de Vida,Seguro de Compras,,0,0,0,0.0,27500,502,692,1,0,9.0,4,False,True,1,1,0,0,0
USR-06401,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0044,0.0093,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,,,,0,0,0,0.3333,29500,663,253,3,0,9.0,1,True,False,1,0,0,0,0
USR-06402,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.078,0.1843,0.0002,0.0,0.0077,0.0,0.0,Seguro de Compras,,,0,0,0,0.0,26500,816,1156,4,1,9.0,5,True,False,2,0,0,0,0
USR-06403,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.7627,0.0142,0.0022,0.0,0.0,0.0023,0.0,0.0001,Inversión Hey,,,0,0,0,0.0,42000,736,1714,1,0,9.0,4,True,False,1,0,0,0,0
USR-06404,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.1562,0.1806,0.0,0.0008,0.0,0.0007,0.0,0.0039,Seguro de Vida,Inversión Hey,,0,0,0,0.0,37500,540,246,1,2,9.0,3,False,True,3,0,0,0,0
USR-06405,3,Familia Establecida,semi-formal,voz,08:00-10:00 y 18:00-20:00,"empático, con beneficio concreto",0.2275,0.0169,0.0263,0.0,0.0,0.0,0.0,0.0,0.0,Tarjeta de Crédito Hey,,,0,0,1,0.0,11500,340,922,1,1,6.0,12,False,False,1,0,0,0,0
USR-06406,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.6618,Cuenta Negocios,,,0,0,0,0.0,91000,640,63,4,0,7.0,13,True,False,2,0,0,0,0
USR-06407,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.6948,0.1129,0.0,0.0,0.0,0.0017,0.0,0.0013,Inversión Hey,Seguro de Vida,,0,0,0,0.0,59000,813,594,1,1,9.0,11,True,False,1,2,0,0,0
USR-06408,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0473,0.0191,0.107,0.0,0.0002,0.0,0.0,0.0,0.0001,Seguro de Vida,,,0,0,0,0.25,28000,616,699,1,1,6.0,10,False,True,1,0,0,2,0
USR-06409,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.2138,0.0144,0.0,0.0,0.0,0.0,0.0,0.0001,Inversión Hey,,,0,0,0,0.0,43000,650,962,1,0,7.0,1,True,True,3,0,0,1,0
USR-06410,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0783,0.0,0.0,0.0002,0.0,0.0007,0.0,0.0,,,,0,0,0,0.0,36500,750,369,1,2,7.0,2,False,True,2,0,0,0,0
USR-06411,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0,0.0,0.0,0.0008,0.0,0.0023,0.0,0.0,,,,0,0,0,0.0,15000,778,836,1,2,9.0,7,True,True,2,0,0,0,0
USR-06412,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.311,0.3541,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,Inversión Hey,Tarjeta de Crédito Hey,,0,0,0,0.0,13000,692,1639,1,2,7.0,2,False,True,2,0,0,0,0
USR-06413,3,Familia Establecida,semi-formal,texto,08:00-10:00 y 18:00-20:00,"empático, con beneficio concreto",0.0,0.0,0.0,0.0,0.0291,0.0,0.0,0.136,0.0001,Tarjeta Garantizada,,,0,0,0,0.1429,19500,448,159,4,0,7.0,16,False,False,1,0,0,0,0
USR-06414,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.3888,0.0,0.0008,0.0,0.0,0.0,0.0,Seguro de Vida,,,0,0,0,0.0,62000,726,486,1,0,7.0,14,True,True,1,0,0,0,0
USR-06415,2,Premium Digital,sofisticado,voz,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.226,0.0073,0.0,0.0,0.0,0.0,0.0,0.0,Inversión Hey,,,0,0,0,0.0,55000,710,535,2,0,10.0,10,False,False,1,0,0,0,0
USR-06416,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0179,0.0004,0.0,0.0,0.0,0.0,0.3129,0.0,0.0,Crédito Auto,,,0,0,0,0.6667,84000,541,695,2,1,10.0,10,False,False,1,1,0,0,0
USR-06417,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0004,0.0,0.0195,0.0008,0.0,0.0,0.0,0.0001,,,,0,0,0,0.0,22500,539,1216,1,0,9.0,2,True,True,1,0,0,1,0
USR-06418,1,Digital Básico,informal,texto,20:00-01:00,"directo, corto, con emojis ocasionales",0.0,0.0,0.0,0.0391,0.0,0.0,0.0,0.0,0.0001,,,,0,0,0,0.0,29000,544,838,1,0,8.0,1,False,False,1,0,0,0,0
USR-06419,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0058,0.0085,0.0,0.0,0.2136,0.0,0.0,0.0001,Crédito Nómina,,,0,0,0,0.0,31000,730,895,1,2,8.0,18,False,True,1,0,0,3,0
USR-06420,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0069,0.0466,0.0,0.0,0.0,0.0241,0.0,0.0,,,,0,0,0,0.0,31000,615,1644,4,2,8.0,7,True,False,1,0,0,0,1
USR-06421,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0,0.0609,0.0,0.0,0.8739,0.0007,0.0,0.0,Crédito Nómina,,,0,0,0,0.0,25500,571,680,1,1,9.0,2,False,True,1,0,0,0,0
USR-06422,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,,,,0,0,0,0.0,35000,749,661,1,0,9.0,12,False,False,1,0,0,0,0
USR-06423,3,Familia Establecida,semi-formal,texto,08:00-10:00 y 18:00-20:00,"empático, con beneficio concreto",0.3321,0.0,0.0,0.0,0.0,0.0,0.0,0.0798,0.0001,Tarjeta de Crédito Hey,,,0,0,1,0.0,11500,420,1534,2,3,4.0,20,False,False,1,0,0,1,0
USR-06424,0,PYME Emprendedor,formal,texto,09:00-11:00 y 15:00-17:00,"propositivo, basado en datos, sin emojis",0.0,0.0012,0.0,0.0067,0.0,0.0,0.4097,0.0,0.0,Crédito Auto,,,0,1,0,0.0,30000,713,1535,2,0,8.0,4,False,False,2,0,0,0,0
USR-06425,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.7136,0.0,0.0,0.0,0.0065,0.0,0.0,Seguro de Vida,,,0,0,0,0.0,53500,773,580,1,1,7.0,0,True,False,2,0,0,0,0
USR-06426,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0,0.0,0.0399,0.0006,0.6952,0.0,0.0,0.0,Crédito Nómina,,,0,0,0,0.0,25500,519,1186,1,0,7.0,5,False,True,4,0,0,0,0
USR-06427,3,Familia Establecida,semi-formal,texto,08:00-10:00 y 18:00-20:00,"empático, con beneficio concreto",0.2664,0.0,0.0,0.0,0.0,0.0,0.0,0.1004,0.0001,Tarjeta de Crédito Hey,Tarjeta Garantizada,,0,0,1,0.0,17500,468,1272,4,2,5.0,5,True,False,2,0,0,1,0
USR-06428,3,Familia Establecida,semi-formal,texto,08:00-10:00 y 18:00-20:00,"empático, con beneficio concreto",0.0,0.0058,0.0073,0.0,0.4235,0.0,0.0,0.0,0.0,Crédito Personal,,,0,0,1,0.0,21500,570,103,4,0,6.0,19,False,False,1,0,0,2,0
USR-06429,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.0,0.0,0.0325,0.0,0.0,0.0,0.329,Cuenta Negocios,,,0,0,0,0.0,42000,574,149,4,0,8.0,7,False,False,2,0,0,0,0
USR-06430,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.1237,0.0082,0.0302,0.0,0.0008,0.0,0.0,0.0,0.0001,Tarjeta de Crédito Hey,,,0,0,0,0.0,39000,513,491,1,0,8.0,10,True,True,2,0,0,0,0
USR-06431,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0133,0.0066,0.0382,0.0,0.0,0.0,0.148,0.0,0.0,Crédito Auto,,,0,0,0,0.0,85000,613,630,2,0,6.0,11,True,False,2,0,0,0,0
USR-06432,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.1877,0.0,0.0002,0.0,0.2014,0.0,0.0001,Crédito Auto,Seguro de Vida,,0,0,0,0.0,54000,666,403,1,2,10.0,9,False,True,1,0,0,1,0
USR-06433,1,Digital Básico,informal,texto,20:00-01:00,"directo, corto, con emojis ocasionales",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,0.0001,,,,0,0,0,0.0,31500,520,1295,0,2,6.0,117,False,False,1,0,0,0,0
USR-06434,3,Familia Establecida,semi-formal,voz,08:00-10:00 y 18:00-20:00,"empático, con beneficio concreto",0.0,0.0012,0.0018,0.0,0.0475,0.0,0.0,0.0774,0.0001,,,,0,0,1,0.6667,11000,538,1791,1,0,7.0,12,False,True,1,0,0,0,0
USR-06435,1,Digital Básico,informal,texto,20:00-01:00,"directo, corto, con emojis ocasionales",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,0.0001,,,,0,0,0,0.0,23500,401,1428,2,2,7.0,178,False,False,1,0,0,0,0
USR-06436,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0374,0.4317,0.0291,0.0,0.0,0.0,0.0,0.0,0.0,Inversión Hey,,,0,0,0,0.3333,20000,689,1288,2,1,6.0,6,True,False,1,0,0,0,0
USR-06437,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0012,0.0,0.0181,0.0008,0.0122,0.0,0.0,0.0001,,,,0,0,0,0.4,9000,637,1509,1,0,8.0,3,True,True,2,0,0,1,0
USR-06438,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0004,0.0,0.025,0.0002,0.0,0.0,0.0,0.0001,,,,0,0,0,0.0,25000,652,1716,1,0,7.0,1,True,False,3,0,0,2,1
USR-06439,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.4701,0.0,0.0,0.0644,0.0008,0.0,0.0007,0.0,0.0,Tarjeta de Crédito Hey,,,0,0,0,0.0,34500,588,1432,1,0,6.0,3,False,True,7,0,0,3,0
USR-06440,1,Digital Básico,informal,texto,20:00-01:00,"directo, corto, con emojis ocasionales",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0.0001,,,,0,0,0,0.1111,24500,673,423,0,0,6.0,63,False,False,2,0,0,3,0
USR-06441,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0,0.5535,0.0352,0.0008,0.0,0.0,0.0,0.0,Seguro de Vida,,,0,0,0,0.0,24000,482,865,1,0,9.0,2,False,True,2,0,0,1,0
USR-06442,3,Familia Establecida,semi-formal,voz,08:00-10:00 y 18:00-20:00,"empático, con beneficio concreto",0.0,0.0004,0.0,0.0,0.2971,0.0,0.0,0.1585,0.0001,Crédito Personal,Tarjeta Garantizada,,0,0,1,0.0,24000,365,1766,1,0,6.0,22,False,True,1,0,0,0,0
USR-06443,3,Familia Establecida,semi-formal,voz,08:00-10:00 y 18:00-20:00,"empático, con beneficio concreto",0.0,0.0,0.0,0.0,0.2739,0.0,0.0,0.162,0.0001,Crédito Personal,Tarjeta Garantizada,,0,0,1,0.0,22500,496,668,1,0,6.0,9,False,False,2,0,0,0,0
USR-06444,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0,0.0,0.4828,0.0,0.0,0.0,0.0,0.0001,Seguro de Compras,,,0,0,0,0.0,13500,526,658,4,2,10.0,1,True,False,2,0,0,0,0
USR-06445,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0603,0.0297,0.0332,0.0,0.0002,0.0,0.0,0.0,0.0001,,,,0,0,0,0.0,15000,623,1071,1,0,9.0,9,False,True,2,1,0,0,2
USR-06446,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0473,0.0004,0.0073,0.0,0.142,0.0,0.0007,0.0,0.0,Crédito Personal,,,0,0,0,0.0,28000,793,1086,2,0,6.0,0,False,False,1,0,0,0,0
USR-06447,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0291,0.0004,0.0055,0.0,0.1491,0.0,0.0104,0.0,0.0,Crédito Personal,,,0,0,0,0.0,82000,533,1553,2,1,8.0,0,False,False,2,0,0,0,0
USR-06448,3,Familia Establecida,semi-formal,texto,08:00-10:00 y 18:00-20:00,"empático, con beneficio concreto",0.0044,0.0,0.0,0.0,0.0002,0.0,0.0,0.5467,0.0001,Tarjeta Garantizada,,,1,0,0,0.0,15000,536,83,1,0,5.0,139,False,False,2,0,0,0,0
USR-06449,2,Premium Digital,sofisticado,voz,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0004,0.0306,0.0,0.0975,0.0,0.3997,0.0,0.0,Crédito Auto,,,0,0,0,0.25,38000,742,869,4,0,7.0,13,False,False,1,0,0,0,0
USR-06450,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.0122,0.0,0.0,0.0,0.0048,0.0,0.0001,,,,0,0,0,0.0,52000,632,1196,4,0,8.0,15,True,False,1,0,0,0,0
USR-06451,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.4643,0.0142,0.0,0.0,0.0,0.0,0.0,0.0001,Inversión Hey,,,0,0,0,0.0,40000,743,1796,4,0,10.0,3,True,False,1,0,0,0,0
USR-06452,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0001,,,,0,0,0,0.0,17000,568,1781,3,2,8.0,2,True,False,2,0,0,0,0
USR-06453,3,Familia Establecida,semi-formal,texto,08:00-10:00 y 18:00-20:00,"empático, con beneficio concreto",0.0,0.0066,0.0392,0.0,0.028,0.0227,0.0,0.0317,0.0001,,,,0,0,0,0.0,23000,520,71,1,0,6.0,1,False,True,1,0,0,1,0
USR-06454,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0004,0.0,0.0,0.0206,0.0,0.0023,0.0036,0.0123,,,,1,0,0,0.1429,28500,620,438,0,2,4.0,170,False,False,3,0,0,0,0
USR-06455,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0,0.0,0.0164,0.0008,0.0,0.0,0.0,0.0001,,,,0,0,0,0.0,11500,531,1206,1,3,9.0,0,True,True,2,0,0,0,0
USR-06456,4,Ahorrador Cauteloso,simple,voz,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0066,0.0382,0.0,0.0,0.7601,0.0,0.0028,0.0001,Crédito Nómina,,,0,0,0,0.0,19500,562,1159,1,1,7.0,1,True,True,1,0,0,0,0
USR-06457,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0,0.199,0.0,0.0,0.7201,0.0,0.0,0.0,Crédito Nómina,Seguro de Vida,,0,0,0,0.0,17500,757,86,1,2,7.0,9,False,True,1,0,0,0,0
USR-06458,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.1877,0.0212,0.0002,0.0,0.1548,0.0,0.0001,Seguro de Vida,Crédito Auto,,0,0,0,0.0,59000,813,951,1,2,10.0,3,True,False,1,0,0,0,0
USR-06459,1,Digital Básico,informal,texto,20:00-01:00,"directo, corto, con emojis ocasionales",0.0,0.0,0.0,0.0,0.0206,0.0,0.0,0.0036,0.0123,,,,1,0,0,0.5,19500,440,1029,4,3,4.0,61,True,False,1,0,0,0,0
USR-06460,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.0142,0.0,0.0,0.0,0.0,0.0,0.0001,,,,0,0,0,0.0,44000,727,512,4,0,10.0,4,False,False,2,0,0,0,0
USR-06461,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.1129,0.0,0.0002,0.0,0.001,0.0,0.0013,Seguro de Vida,,,0,0,0,0.0,55000,840,786,4,2,9.0,11,False,False,1,0,0,0,0
USR-06462,0,PYME Emprendedor,formal,texto,09:00-11:00 y 15:00-17:00,"propositivo, basado en datos, sin emojis",0.0,0.0004,0.0,0.0,0.0208,0.0,0.0,0.0,0.0505,,,,0,1,0,0.0,26500,683,1560,3,2,6.0,141,False,False,1,0,0,0,0
USR-06463,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.0999,0.1157,0.0,0.0,0.0198,0.0,0.0,Seguro de Compras,,,0,0,0,0.0,17500,679,973,1,0,8.0,0,True,False,1,0,0,0,0
USR-06464,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.6601,0.0,0.0,0.0,0.0017,0.0,0.0,Seguro de Vida,,,0,0,0,0.6667,35000,648,1509,1,1,7.0,9,True,False,1,0,0,0,0
USR-06465,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.0609,0.1614,0.0,0.0,0.0013,0.0,0.0,Seguro de Compras,,,0,0,0,0.0,44000,725,1019,1,2,9.0,4,True,False,2,0,0,0,1
USR-06466,2,Premium Digital,sofisticado,voz,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.113,0.0022,0.0002,0.0,0.0,0.0,0.0,Seguro de Vida,,,0,0,0,0.0,20000,657,346,1,1,8.0,5,True,False,1,0,0,0,0
USR-06467,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.2133,0.011,0.0,0.0,0.0,0.0193,0.0,0.003,Inversión Hey,,,0,0,0,0.0,47000,834,1050,1,0,9.0,19,False,True,1,0,0,0,0
USR-06468,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.0,0.0942,0.0,0.0,0.0104,0.0,0.0,,,,0,0,0,0.0,35000,744,377,4,1,9.0,4,True,False,1,0,0,0,0
USR-06469,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.107,0.0,0.1135,0.0,0.054,0.0,0.1,Crédito Personal,Seguro de Vida,,0,0,0,0.0,71000,716,1144,1,2,10.0,4,False,False,1,0,0,3,0
USR-06470,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0001,,,,0,0,0,0.0,17000,728,1528,4,0,9.0,3,True,False,2,0,0,0,0
USR-06471,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0,0.0,0.0216,0.0008,0.0,0.0,0.0,0.0001,,,,0,0,0,0.0,22000,539,835,2,0,10.0,0,True,False,2,0,0,0,0
USR-06472,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0,0.0,0.0242,0.0008,0.0,0.0,0.0,0.0001,,,,0,0,0,0.0,18500,649,1338,1,3,8.0,3,True,False,6,0,0,3,0
USR-06473,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0004,0.0184,0.0,0.0008,0.6199,0.0,0.0,0.003,Crédito Nómina,,,0,0,0,0.0,37000,523,1237,1,3,8.0,16,True,True,2,0,0,0,0
USR-06474,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0044,0.0066,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,,,,0,0,0,0.0,12500,594,39,3,2,9.0,1,True,False,1,0,0,3,0
USR-06475,2,Premium Digital,sofisticado,voz,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.107,0.0,0.0,0.0,0.0124,0.0,0.0,Seguro de Vida,,,0,0,0,0.0,36000,777,299,1,0,10.0,6,True,True,2,0,0,0,0
USR-06476,3,Familia Establecida,semi-formal,texto,08:00-10:00 y 18:00-20:00,"empático, con beneficio concreto",0.1059,0.0,0.0,0.0,0.0291,0.0,0.0,0.046,0.0001,Tarjeta de Crédito Hey,,,0,0,0,0.0,10000,505,802,1,1,5.0,15,False,False,1,0,0,0,0
USR-06477,1,Digital Básico,informal,texto,20:00-01:00,"directo, corto, con emojis ocasionales",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,0.0001,,,,1,0,0,0.0,13000,499,1156,3,0,4.0,110,False,False,1,0,0,0,0
USR-06478,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0062,0.0,0.0,0.0,0.0369,0.0,0.0749,0.0,0.3369,Cuenta Negocios,,,0,0,0,0.0,45000,633,495,2,0,8.0,10,False,False,1,0,0,0,0
USR-06479,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.0,0.4837,0.0,0.0,0.0,0.0,0.0013,Seguro de Compras,,,0,0,0,0.0,56000,794,1599,4,2,10.0,0,True,False,3,0,0,0,0
USR-06480,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0,0.0055,0.0,0.0008,0.0,0.0,0.0,0.0,,,,0,0,0,0.3333,8000,533,687,1,0,10.0,3,True,False,1,0,0,1,0
USR-06481,3,Familia Establecida,semi-formal,texto,08:00-10:00 y 18:00-20:00,"empático, con beneficio concreto",0.0,0.0006,0.0,0.0,0.0144,0.0,0.0,0.0872,0.0001,,,,0,0,0,0.0,12500,454,23,1,2,7.0,21,False,True,3,0,0,0,0
USR-06482,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,Seguro de Vida,,,0,0,0,0.0,23000,724,905,1,0,8.0,4,True,True,4,2,0,2,0
USR-06483,1,Digital Básico,informal,texto,20:00-01:00,"directo, corto, con emojis ocasionales",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,0.0001,,,,0,0,0,0.0,10500,394,111,0,3,6.0,173,True,False,1,0,0,4,0
USR-06484,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.1945,0.0415,0.0,0.0002,0.0,0.0794,0.0028,0.0,Inversión Hey,,,0,0,0,0.0,26500,507,114,1,0,6.0,4,True,True,2,0,0,2,0
USR-06485,2,Premium Digital,sofisticado,voz,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.105,0.163,0.0,0.0,0.018,0.0,0.0001,Seguro de Compras,Seguro de Vida,,0,0,0,0.0769,54000,670,548,1,2,8.0,2,True,True,5,0,0,0,0
USR-06486,3,Familia Establecida,semi-formal,texto,08:00-10:00 y 18:00-20:00,"empático, con beneficio concreto",0.0529,0.0,0.0,0.0,0.0508,0.0,0.0,0.0262,0.0001,,,,0,0,1,0.3333,7000,304,845,4,0,6.0,10,True,False,1,0,0,0,0
USR-06487,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.0,0.0,0.0002,0.0,0.0233,0.0,0.0,,,,0,0,0,0.0,30000,604,1205,1,2,10.0,16,True,True,1,0,0,0,0
USR-06488,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.6313,0.0,0.0,0.0008,0.0,0.0007,0.0,0.0,Inversión Hey,,,0,0,0,0.5,34000,643,1143,1,0,6.0,16,False,True,2,0,0,0,0
USR-06489,2,Premium Digital,sofisticado,voz,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.0609,0.049,0.0,0.0,0.0,0.0,0.0013,,,,0,0,0,0.2,58500,770,1624,1,3,7.0,2,True,True,2,0,0,0,0
USR-06490,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0,0.0,,,,0,0,0,0.5,49000,688,854,1,0,8.0,5,True,False,1,0,0,0,0
USR-06491,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0,0.0589,0.042,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,0.0,19000,741,1169,4,0,9.0,0,True,False,1,0,0,0,0
